X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30
-83.62131394,32.86652427,80,6110286,12-Sep,1646 Upper River Rd,Macon,GA,31211-1524,1646 Upper River Rd,Macon,31211-1524,"Jones, Steven",Steven.Jones@bcsdk12.net,478.779.4157,478.751.6818,-83.62131,32.866518,2019,2018-19,611,Bibb County,286,Northeast High School,High School,729,20,46,9,9,50,30,11,0
-83.65839394,32.83876326,81,6110298,8-Jun,751 Hendley St,Macon,GA,31204-3503,751 Hendley St,Macon,31204-3503,"Montgomery, Jim",Jimmie.Montgomery@bcsdk12.net,478.779.4029,478.751.6829,-83.65839,32.838757,2019,2018-19,611,Bibb County,298,Miller Magnet Middle School,Middle School,582,18,39,12,5,44,28,23,0
-83.71543896,32.73779724,82,6110305,8-Jun,6260 Skipper Rd,Macon,GA,31216-6104,6260 Skipper Rd,Macon,31216-6104,"Groeper, Keith",Keith.Groepers@bibb.k12.ga.us,478.779.4369,478.784.6929,-83.715435,32.737791,2019,2018-19,611,Bibb County,305,Rutland Middle School,Middle School,821,20,54,13,7,39,24,30,0
-83.66461095,32.85056027,83,6110307,8-Apr,304 Pierce Ave,Macon,GA,31204-2422,304 Pierce Ave,Macon,31204-2422,"Holder, Laura",laura.holder@themethodisthome.org,478.751.2800, ,-83.664607,32.850554,2019,2018-19,611,Bibb County,307,Price Academy,Middle School,28,132,4,3,50,50,0,0,0
-83.64676294,32.84545027,84,6110383,PK-05,325 Pursley St,Macon,GA,31201-1127,325 Pursley St,Macon,31201-1127,"Burston, Lalisa",Lalisa.Burston@bcsdk12.net,478.779.3660,478.207.2019,-83.646759,32.845444,2019,2018-19,611,Bibb County,383,Williams Elementary School,Elementary School,303,49,25,11,20,40,12,24,4
-83.67381895,32.80748126,85,6110386,12-Sep,1775 Williamson Rd,Macon,GA,31206-3339,1775 Williamson Rd,Macon,31206-3339,"Martin, Dexter",Dexter.Martin@bcsdk12.net,478.779.4459,478.784.5476,-83.673815,32.807475,2019,2018-19,611,Bibb County,386,Southwest High School,High School,874,25,49,12,14,33,37,12,4
-83.67784195,32.87659627,86,6110405,PK-05,2976 Crestline Dr,Macon,GA,31204-1237,2976 Crestline Dr,Macon,31204-1237,"Gilbert, LaShonda",Lashonda.Gilbert@bcsdk12.net,478.779.3563,478.471.5448,-83.677838,32.87659,2019,2018-19,611,Bibb County,405,Rosa Taylor Elementary School,Elementary School,535,26,40,14,8,33,35,18,8
-83.74351297,32.82413026,87,6110505,8-Jun,2570 Heath Rd,Macon,GA,31206-5259,2570 Heath Rd,Macon,31206-5259,"Graham, Crystal",Crystal.Graham@bcsdk12.net,478.779.4630,478.471.5806,-83.743509,32.824124,2019,2018-19,611,Bibb County,505,Weaver Middle School,Middle School,940,20,53,10,6,49,32,11,2
-83.75707097,32.84386426,88,6110605,PK-05,6050 Thomaston Rd,Macon,GA,31220-5331,6050 Thomaston Rd,Macon,31220-5331,"Sadler, Jennifer",jsadler.heritage@bibb.k12.ga.us,478.779.4715,478.471.5818,-83.757067,32.843858,2019,2018-19,611,Bibb County,605,Heritage Elementary School,Elementary School,618,14,47,16,4,38,23,17,17
-83.72288996,32.83635926,89,6110705,PK-05,4831 Mamie Carter Dr,Macon,GA,31210-5650,4831 Mamie Carter Dr,Macon,31210-5650,"Tolbert, Kim Elizabeth",Kim.Tolbert@bcsdk12.net,478.773.2629,478.471.5408,-83.722886,32.836353,2019,2018-19,611,Bibb County,705,Union Elementary School,Elementary School,452,33,35,15,6,37,23,20,14
-83.68520495,32.85208227,90,6111005,PK-05,3600 Brookdale Ave,Macon,GA,31204-2728,3600 Brookdale Ave,Macon,31204-2728,"Coley, Sonya",Sonya.Coley@bcsdk12.net,478.779.2783,478.207.2021,-83.685201,32.852076,2019,2018-19,611,Bibb County,1005,Brookdale Elementary School,Elementary School,324,42,24,10,4,42,46,8,0
-83.64495994,32.83283226,91,6111050,PK-05,1156 College St,Macon,GA,31201-1701,1156 College St,Macon,31201-1701,"Miller, Walsetta",Walsetta.Miller@bcsdk12.net,478.779.2679,478.752.5249,-83.644956,32.832826,2019,2018-19,611,Bibb County,1050,Alexander II Magnet School,Elementary School,472,3,35,17,3,37,17,29,14
-83.56839492,32.81375726,92,6111054,PK-05,4160 Ocmulgee East Blvd,Macon,GA,31217-5636,4160 Ocmulgee East Blvd,Macon,31217-5636,"Thompson, John",John.Thompson@bcsdk12.net,478.779.2730,478.751.3205,-83.568391,32.813751,2019,2018-19,611,Bibb County,1054,Bernd Elementary School,Elementary School,425,24,26,10,15,42,23,19,0
-83.69305695,32.73733224,93,6111067,PK-05,5802 School Rd,Macon,GA,31216-6244,5802 School Rd,Macon,31216-6244,"Hamlin, Cami", ,478.779.4350,478.784.5440,-83.693053,32.737326,2019,2018-19,611,Bibb County,1067,Porter Elementary School,Elementary School,389,23,30,14,13,37,20,23,7
-83.71973697,32.90498628,94,6111105,PK-05,4965 Northside Dr,Macon,GA,31210-1626,4965 Northside Dr,Macon,31210-1626,"Hamlin, Cami Rae",Cami.Hamlin@bcsdk12.net,478.779.3750,478.477.3520,-83.719733,32.90498,2019,2018-19,611,Bibb County,1105,Springdale Elementary School,Elementary School,573,15,42,13,12,33,31,19,5
-83.75700898,32.87846027,95,6111205,PK-05,5910 Zebulon Rd,Macon,GA,31210-2096,5910 Zebulon Rd,Macon,31210-2096,"Reeves, Latricia",lreeves.Carter@bibb.k12.ga.us,478.779.3350,478.757.5536,-83.757005,32.878454,2019,2018-19,611,Bibb County,1205,Carter Elementary School,Elementary School,414,19,34,13,0,53,18,24,6
-83.69417396,32.89135627,96,6111305,PK-05,990 Newport Rd,Macon,GA,31210-3344,990 Newport Rd,Macon,31210-3344,"Stephens, Georglyn",lstephens.Lane@bibb.k12.ga.us,478.779.3150,478.471.5801,-83.69417,32.89135,2019,2018-19,611,Bibb County,1305,Lane Elementary School,Elementary School,407,33,28,12,4,50,25,18,4
-83.60025693,32.85869827,97,6111306,PK-05,1307 Shurling Dr,Macon,GA,31211-2137,1307 Shurling Dr,Macon,31211-2137,"Watkins, Suzan",Suzan.Watkins@bcsdk12.net,478.779.2100, ,-83.600253,32.858692,2019,2018-19,611,Bibb County,1306,Martin Luther King Jr Elementary School,Elementary School,668,27,44,10,18,48,16,11,7
-83.68960995,32.78213125,98,6111307,PK-05,4375 Bloomfield Drive Ext,Macon,GA,31206-3983,4375 Bloomfield Drive Ext,Macon,31206-3983,"Sharpe, Janice",Janice.Sharpe@bcsdk12.net,478.779.4800, ,-83.689606,32.782125,2019,2018-19,611,Bibb County,1307,Southfield Elementary School,Elementary School,833,32,61,14,12,44,13,18,13
-83.71425896,32.81368926,99,6111309,PK-05,4901 Faubus Ave,Macon,GA,31204-6303,4901 Faubus Ave,Macon,31204-6303,"Johnson, Cleveland",Cleveland.Johnson@bcsdk12.net,478.779.4800, ,-83.714255,32.813683,2019,2018-19,611,Bibb County,1309,Veterans Elementary School,Elementary School,747,31,49,10,18,39,27,14,2
-83.67917095,32.82117926,100,6112060,PK-05,2230 Anthony Rd,Macon,GA,31204-5824,2230 Anthony Rd,Macon,31204-5824,"Dillard, Carmalita",Carmalita.Dillard@bcsdk12.net,478.779.2500,478.784.3155,-83.679167,32.821173,2019,2018-19,611,Bibb County,2060,Hartley Elementary School,Elementary School,446,26,33,14,18,42,12,9,18
-83.68827695,32.72175324,101,6113060,PK-05,6515 Houston Rd,Macon,GA,31216-6716,6515 Houston Rd,Macon,31216-6716,"Cote, Carole",Carole.Cote@bcsdk12.net,478.779.4250,478.784.3190,-83.688273,32.721747,2019,2018-19,611,Bibb County,3060,Heard Elementary School,Elementary School,512,13,39,14,0,41,31,23,5
-83.66223095,32.82488626,102,6113067,PK-05,1870 Pio Nono Ave,Macon,GA,31204-6143,1870 Pio Nono Ave,Macon,31204-6143,"Howard, Danielle",Danielle.Howard@bcsdk12.net,478.779.3000,478.751.3218,-83.662227,32.82488,2019,2018-19,611,Bibb County,3067,Ingram/Pye Elementary School,Elementary School,404,40,28,11,4,57,21,14,4
-83.60320193,32.86038127,103,6115050,8-Jun,1210 Shurling Dr,Macon,GA,31211-2035,1210 Shurling Dr,Macon,31211-2035,"Griffin-Stewart, Shandrina",Shandrina.GriffinSte@bcsdk12.net,478.779.2200,478.745.4337,-83.603198,32.860375,2019,2018-19,611,Bibb County,5050,Appling Middle School,Middle School,616,23,41,10,10,49,27,10,5
-83.32816983,32.40057318,104,6120105,12-Sep,1 Royal Dr,Cochran,GA,31014-2857,1 Royal Dr,Cochran,31014-2857,"Gibbs, Matt", ,478.934.6258,478.934.9707,-83.328166,32.400567,2019,2018-19,612,Bleckley County,105,Bleckley County High School,High School,678,9,47,17,6,15,45,28,6
-83.32948583,32.40441618,105,6120112,8-Jun,590 Ga Highway 26 E,Cochran,GA,31014-2840,590 Ga Highway 26 E,Cochran,31014-2840,"Thrower, Carla", ,478.934.7270, ,-83.329482,32.40441,2019,2018-19,612,Bleckley County,112,Bleckley Middle School,Middle School,517,10,43,18,2,28,30,26,14
-83.32205483,32.41017318,106,6120115,12-Jun,140 Country Club Rd,Cochran,GA,31014-2818,140 Country Club Rd,Cochran,31014-2818,"Warren, Denise", ,478.934.1685, ,-83.322051,32.410167,2019,2018-19,612,Bleckley County,115,Bleckley County Success Academy,High School,49,167,5,22,0,20,40,0,40
-83.32276783,32.41061018,107,6120197,5-Mar,470 Ga Highway 26 E,Cochran,GA,31014-2837,470 Ga Highway 26 E,Cochran,31014-2837,"Dyal, Agena Michele", ,478.934.3600,478.934.0309,-83.322764,32.410604,2019,2018-19,612,Bleckley County,197,Bleckley County Elementary School,Elementary School,589,10,42,14,7,24,43,24,2
-83.34199983,32.39293618,108,6121050,PK-02,259 E Peter St,Cochran,GA,31014-6644,259 E Peter St,Cochran,31014-6644,"Floyd, Quent",qfloyd@bleckley.k12.ga.us,478.934.2280,478.934.2006,-83.341996,32.39293,2019,2018-19,612,Bleckley County,1050,Bleckley County Primary School,Elementary School,573,10,41,18,0,24,37,32,7
-81.79087533,31.22734996,109,6130101,PK-03,5726 Old Waynesville Rd,Waynesville,GA,31566-4420,5726 Old Waynesville Rd,Waynesville,31566-4420,"Thompson, Adrian",adrian.thompson@brantley.k12.ga.us,912.778.3068,912.778.3071,-81.790872,31.227344,2019,2018-19,613,Brantley County,101,Waynesville Primary School,Elementary School,355,18,33,15,0,21,61,18,0
-81.82230034,31.19082695,110,6130110,6-Apr,4327 Highway 110 E,Waynesville,GA,31566-3829,4327 Highway 110 E,Waynesville,31566-3829,"Lee, Lori Anne",lorianne.lee@brantley.k12.ga.us,912.778.6098, ,-81.822297,31.190821,2019,2018-19,613,Brantley County,110,Atkinson Elementary School,Elementary School,254,17,22,11,14,36,36,9,5
-82.0252244,31.19322795,111,6130194,8-Jul,10990 Highway 82,Nahunta,GA,31553-3706,10990 Highway 82,Nahunta,31553-3706,"Harris, Christopher",christopher.harris@brantley.k12.ga.us,912.462.7092, ,-82.025221,31.193222,2019,2018-19,613,Brantley County,194,Brantley County Middle School,Middle School,489,13,37,13,3,41,32,24,0
-81.98490839,31.19283795,112,6130294,6-Apr,9110 Main St S,Nahunta,GA,31553-6156,9110 Main St S,Nahunta,31553-6156,"Stevens, Kathy",kathy.stevens@brantley.k12.ga.us,912.462.5166,912.462.7330,-81.984905,31.192832,2019,2018-19,613,Brantley County,294,Nahunta Elementary School,Elementary School,281,18,22,13,5,27,59,9,0
-82.0293724,31.19562195,113,6131050,12-Sep,10804 Highway 82,Nahunta,GA,31553-3704,10804 Highway 82,Nahunta,31553-3704,"Horner, Ben",ben.horner@brantley.k12.ga.us,912.462.5121,912.462.51,-82.029369,31.195616,2019,2018-19,613,Brantley County,1050,Brantley County High School,High School,988,14,57,15,9,33,28,19,11
-82.13074543,31.18638894,114,6132050,PK-06,224 Church St N,Hoboken,GA,31542-2924,224 Church St N,Hoboken,31542-2924,"Boyd, Stephanie",stephanie.boyd@brantley.k12.ga.us,912.458.2135,912.458.2133,-82.130742,31.186383,2019,2018-19,613,Brantley County,2050,Hoboken Elementary School,Elementary School,512,20,40,16,5,28,38,28,3
-81.98253338,31.19258395,115,6133050,PK-03,479 School Cir,Nahunta,GA,31553-5407,479 School Cir,Nahunta,31553-5407,"Harris, Drew", ,912.462.5179,912.462.7118,-81.98253,31.192578,2019,2018-19,613,Brantley County,3050,Nahunta Primary School,Elementary School,379,19,33,19,3,12,36,46,3
-83.56300083,30.81000481,116,6140110,12-Sep,1801 Moultrie Hwy,Quitman,GA,31643-6199,1801 Moultrie Hwy,Quitman,31643-6199,"Chastain, Christopher", ,229.588.2341, ,-83.562997,30.809999,2019,2018-19,614,Brooks County,110,Brooks County High School,High School,486,16,33,11,3,49,27,12,9
-83.56290383,30.81575181,117,6140193,KK-05,2200 Moultrie Hwy,Quitman,GA,31643-6152,2200 Moultrie Hwy,Quitman,31643-6152,"Diaz, Cisco", ,229.588.2343,229.263.4169,-83.5629,30.815746,2019,2018-19,614,Brooks County,193,Quitman Elementary School,Elementary School,617,21,44,13,2,43,32,18,5
-83.56581783,30.81452881,118,6140197,8-Jun,2171 Moultrie Hwy,Quitman,GA,31643-6151,2171 Moultrie Hwy,Quitman,31643-6151,"Freeman, Christine", ,229.588.2342,229.263.9038,-83.565814,30.814523,2019,2018-19,614,Brooks County,197,Brooks County Middle School,Middle School,471,18,32,7,9,63,19,9,0
-83.51518182,30.93359284,119,6140393,KK-05,10295 Coffee Rd,Morven,GA,31638-3331,10295 Coffee Rd,Morven,31638-3331,"Nunn, Tina", ,229.588.2344,229.775.3322,-83.515178,30.933587,2019,2018-19,614,Brooks County,393,North Brooks Elementary School,Elementary School,379,19,30,9,7,60,17,13,3
-83.57612983,30.79964781,120,6140394,12-Jun,1081 Barwick Rd,Quitman,GA,31643-6184,1081 Barwick Rd,Quitman,31643-6184,"Thomas, Lamar", ,229.588.2351, ,-83.576126,30.799642,2019,2018-19,614,Brooks County,394,Delta Innovative School,High School,103,94,5,13,0,60,0,20,20
-83.57617983,30.79959081,121,6140395,PK-PK,1081 Barwick Rd,Quitman,GA,31643-6184,1081 Barwick Rd,Quitman,31643-6184,"Harden, Selena", ,229.588.2350, ,-83.576176,30.799585,2019,2018-19,614,Brooks County,395,Brooks County Early Learning Center,Elementary School,,,6,7,0,83,0,17,0
-81.31216122,31.93709514,122,6150101,5-Apr,476 Frances Meeks Way,Richmond Hill,GA,31324-3934,476 Frances Meeks Way,Richmond Hill,31324-3934,"Smith, Karen",ksmith@bryan.k12.ga.us,912.459.5111,912.756.5872,-81.312158,31.937089,2019,2018-19,615,Bryan County,101,Dr. George Washington Carver Elementary School,Elementary School,772,11,54,14,4,35,35,22,4
-81.31600022,31.92584014,123,6150182,12-Sep,1 Wildcat Dr,Richmond Hill,GA,31324-8809,1 Wildcat Dr,Richmond Hill,31324-8809,"McNeal, Debi",dmcneal@bryan.k12.ga.us,912.459.5151,912.756.4958,-81.315997,31.925834,2019,2018-19,615,Bryan County,182,Richmond Hill High School,High School,2272,9,121,12,7,41,34,15,3
-81.31233322,31.84832312,124,6150199,8-Jun,503 Warren Hill Drive,Richmond Hill,GA,31324-3523,503 Warren Hill Drive,Richmond Hill,31324-3523,"McGrath, William",wmcgrath@bryan.k12.ga.us,912.459.5130,912.756.5369,-81.31233,31.848317,2019,2018-19,615,Bryan County,199,Richmond Hill Middle School,Middle School,1755,12,100,13,3,43,35,18,1
-81.31137822,31.93923514,125,6150202,PK-01,471 Frances Meeks Way,Richmond Hill,GA,31324-3935,471 Frances Meeks Way,Richmond Hill,31324-3935,"Highsmith, Nancy",nhighsmith@bryan.k12.ga.us,912.459.5080,912.756.5153,-81.311375,31.939229,2019,2018-19,615,Bryan County,202,Richmond Hill Primary School,Elementary School,669,17,50,12,4,46,32,18,0
-81.52738529,32.14328318,126,6150282,PK-02,6024 US Highway 280 E,Pembroke,GA,31321-6754,6024 US Highway 280 E,Pembroke,31321-6754,"Clemens, Lynnie Brooke", ,912.626.5020,912.858.4350,-81.527382,32.143277,2019,2018-19,615,Bryan County,282,Lanier Primary School,Elementary School,452,15,42,13,7,36,29,29,0
-81.60657832,32.14530718,127,6150286,5-Mar,250 Payne Dr,Pembroke,GA,31321-5753,250 Payne Dr,Pembroke,31321-5753,"Hodges, Jeff", ,912.626.5033,9126534350,-81.606575,32.145301,2019,2018-19,615,Bryan County,286,Bryan County Elementary School,Elementary School,452,11,40,13,0,45,35,18,3
-81.31337122,31.93690714,128,6150302,3-Feb,473 Frances Meeks Way,Richmond Hill,GA,31324-3935,473 Frances Meeks Way,Richmond Hill,31324-3935,"Barnes, Walt",wbarnes@bryan.k12.ga.us,912.459.5100,912.756.3916,-81.313368,31.936901,2019,2018-19,615,Bryan County,302,Richmond Hill Elementary School,Elementary School,682,16,47,17,0,28,34,36,2
-81.60793932,32.14937418,129,6150402,8-Jun,600 Payne Dr,Pembroke,GA,31321-5593,600 Payne Dr,Pembroke,31321-5593,"Raeburn, Elizabeth",eraeburn@bryan.k12.ga.us,912.626.5050,912.653.2705,-81.607936,32.149368,2019,2018-19,615,Bryan County,402,Bryan County Middle School,Middle School,481,12,37,8,16,49,30,5,0
-81.60947632,32.14951118,130,6150502,12-Sep,1234 Camellia Dr,Pembroke,GA,31321-5519,1234 Camellia Dr,Pembroke,31321-5519,"Blankenship, Mary Beth",mblankenship@bryan.k12.ga.us,912.626.5060,912.653.2858,-81.609473,32.149505,2019,2018-19,615,Bryan County,502,Bryan County High School,High School,563,15,39,14,3,31,46,15,5
-81.2523482,31.87894813,131,6150503,PK-05,224 Veterans Memorial Pkwy,Richmond Hill,GA,31324-6086,224 Veterans Memorial Pkwy,Richmond Hill,31324-6086,"Miller, Cleave Bivins", ,912.851.4040, ,-81.252345,31.878942,2019,2018-19,615,Bryan County,503,McAllister Elementary School,Elementary School,1225,7,78,11,5,46,36,13,0
-81.74644837,32.45373224,132,6160100,PK-05,239 Beasley Rd,Statesboro,GA,30461-6962,239 Beasley Rd,Statesboro,30461-6962,"Wade, Jennifer",jrwade@bullochschools.org,912.212.8780,912.764.3842,-81.746445,32.453726,2019,2018-19,616,Bulloch County,100,Mill Creek Elementary School,Elementary School,586,20,47,15,2,32,40,17,9
-81.75944537,32.2681892,133,6160107,PK-05,8438 Nevils Groveland Rd,Statesboro,GA,30458-4003,8438 Nevils Groveland Rd,Statesboro,30458-4003,"Pennington, Nathan",npennington@bulloch.k12.ga.us,912.842.8320, ,-81.759442,32.268183,2019,2018-19,616,Bulloch County,107,Nevils Elementary School,Elementary School,409,10,37,17,5,22,43,24,5
-81.81380539,32.48997325,134,6160198,8-Jun,18809 US Highway 80 W,Statesboro,GA,30458-4311,18809 US Highway 80 W,Statesboro,30458-4311,"Mizell, Julie",jmizell@bullochschools.org,912.212.8820,912.489.5916,-81.813802,32.489967,2019,2018-19,616,Bulloch County,198,William James Middle School,Middle School,651,22,42,15,2,43,26,29,0
-81.80950839,32.39710923,135,6160199,PK-05,150 Langston Chapel Rd,Statesboro,GA,30458-3412,150 Langston Chapel Rd,Statesboro,30458-3412,"Wright, Keith",kwright@bullochschools.org,912.212.8700,912.681.7802,-81.809505,32.397103,2019,2018-19,616,Bulloch County,199,Langston Chapel Elementary School,Elementary School,536,33,46,16,9,26,24,37,4
-81.67044135,32.38648423,136,6160200,PK-05,600 W Lane St,Brooklet,GA,30415-6283,600 W Lane St,Brooklet,30415-6283,"Yawn, Mike",myawn@bulloch.k12.ga.us,912.842.8300,912.842.9413,-81.670438,32.386478,2019,2018-19,616,Bulloch County,200,Brooklet Elementary School,Elementary School,688,9,48,15,4,31,31,29,4
-81.67863235,32.36370723,137,6160203,PK-12,9184 Brooklet Denmark Rd,Brooklet,GA,30415-6477,9184 Brooklet Denmark Rd,Brooklet,30415-6477,"Hoyle, Stephen",shoyle@bullochschools.org,912.842.8440,..,-81.678629,32.363701,2019,2018-19,616,Bulloch County,203,Southeast Bulloch High School,High School,1031,11,57,15,4,23,54,18,2
-81.80801339,32.39666423,138,6160299,8-Jun,156 Langston Chapel Rd,Statesboro,GA,30458-3412,156 Langston Chapel Rd,Statesboro,30458-3412,"Carlyle, Eric",ecarlyle@bullochschools.org,912.212.8720,912.681.6416,-81.80801,32.396658,2019,2018-19,616,Bulloch County,299,Langston Chapel Middle School,Middle School,710,29,45,12,11,40,27,18,4
-81.68089135,32.36181022,139,6160300,8-Jun,9124 Brooklet Denmark Rd,Brooklet,GA,30415-6477,9124 Brooklet Denmark Rd,Brooklet,30415-6477,"Boykin, Brad",bboykin@bullochschools.org,912.842.8400,912.842.9559,-81.680888,32.361804,2019,2018-19,616,Bulloch County,300,Southeast Bulloch Middle School,Middle School,812,10,52,14,6,37,29,25,4
-81.93505443,32.53251425,140,6160399,PK-05,328 Grady St S,Portal,GA,30450-5009,328 Grady St S,Portal,30450-5009,"Vasilatos, Carolyn",cvasilatos@bullochschools.org,912.842.8340,912.865.9553,-81.935051,32.532508,2019,2018-19,616,Bulloch County,399,Portal Elementary School,Elementary School,347,12,30,16,0,37,23,37,3
-81.79797839,32.45380324,141,6162050,PK-05,421 W Main St,Statesboro,GA,30458-1328,421 W Main St,Statesboro,30458-1328,"Goodman, Pam",pgoodman@bullochschools.org,912.212.8680,912.489.5867,-81.797975,32.453797,2019,2018-19,616,Bulloch County,2050,Julia P. Bryant Elementary School,Elementary School,657,17,51,17,2,24,41,31,2
-81.76296638,32.44328224,142,6162054,PK-12,10 Lester Rd,Statesboro,GA,30458-4786,10 Lester Rd,Statesboro,30458-4786,"Prosser, Chad",cprosser@bullochschools.org,912.212.8860,912.489.5965,-81.762963,32.443276,2019,2018-19,616,Bulloch County,2054,Statesboro High School,High School,1640,20,88,14,5,31,40,22,3
-81.54697031,32.32370022,143,6163054,PK-05,15569 Ga Highway 119,Brooklet,GA,30415-5604,15569 Ga Highway 119,Brooklet,30415-5604,"Baker, Leigh",lbaker@bullochschools.org,912.842.8480,912.823.9057,-81.546967,32.323694,2019,2018-19,616,Bulloch County,3054,Stilson Elementary School,Elementary School,346,15,30,14,3,40,23,27,7
-81.93570143,32.53795526,144,6164052,12-Jun,27245 US Highway 80 W,Portal,GA,30450-9703,27245 US Highway 80 W,Portal,30450-9703,"Blackmar, Julie",jblackmar@bullochschools.org,912.842.8360,912.865.5659,-81.935698,32.537949,2019,2018-19,616,Bulloch County,4052,Portal Middle/High School,High School,441,16,33,17,0,24,42,27,6
-81.78679038,32.46939925,145,6165050,PK-05,204 Debbie Dr,Statesboro,GA,30458-0029,204 Debbie Dr,Statesboro,30458-0029,"Mascolo, Laurie",lmascolo@bullochschools.org,912.212.8760,912.489.5891,-81.786787,32.469393,2019,2018-19,616,Bulloch County,5050,Mattie Lively Elementary School,Elementary School,586,18,45,15,7,33,27,31,2
-81.75293637,32.41960624,146,6165054,PK-05,1200 Cawana Rd,Statesboro,GA,30461-6837,1200 Cawana Rd,Statesboro,30461-6837,"Baker, Marlin",mbaker@bullochschools.org,912.212.8800,912.489.5941,-81.752933,32.4196,2019,2018-19,616,Bulloch County,5054,Sallie Zetterower Elementary School,Elementary School,702,28,49,13,6,39,37,16,2
